CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
4716,9.526312,0.545455,92.02,0.0,92.02,0.0,0.5,0.0,0.5,0.0,0,6,1600.0,100.915736,82.436727,0.5,12
4734,336.749543,0.818182,3081.69,3081.69,0.0,0.0,0.5,0.5,0.0,0.0,0,22,2000.0,3631.007239,133.854497,0.0,12
4890,0.01968,0.090909,188.02,0.0,188.02,0.0,0.5,0.0,0.5,0.0,0,6,7500.0,129.791835,,0.0,12
4916,437.735369,0.909091,483.65,483.65,0.0,0.0,0.5,0.5,0.0,0.0,0,11,6000.0,1497.949644,211.310481,0.2,12
4920,16.742181,0.545455,320.0,0.0,320.0,0.0,0.5,0.0,0.416667,0.0,0,6,2500.0,559.713369,65.554557,0.25,12
4936,132.730466,0.909091,739.98,0.0,739.98,0.0,0.5,0.0,0.416667,0.0,0,6,9500.0,1167.353193,172.959558,0.5,12
4994,99.523071,0.818182,955.87,955.87,0.0,0.0,0.5,0.5,0.0,0.0,0,9,13500.0,1201.853087,99.945036,0.666667,12
5036,950.716155,1.0,335.62,0.0,335.62,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,762.737851,726.519901,0.0,12
5060,150.56051,0.833333,368.34,368.34,0.0,0.0,0.5,0.5,0.0,0.0,0,4,1200.0,68.244473,85.170836,0.0,6
5104,304.309784,1.0,289.75,0.0,289.75,0.0,0.5,0.0,0.416667,0.0,0,7,2500.0,670.652889,177.079948,0.0,12
5132,8.59137,0.636364,125.0,0.0,125.0,0.0,0.5,0.0,0.416667,0.0,0,6,3000.0,194.532194,118.371226,0.8,12
5220,982.165343,1.0,435.72,45.65,390.07,0.0,0.5,0.083333,0.5,0.0,0,20,2300.0,917.52463,1319.508567,0.0,12
5256,30.957159,0.454545,426.25,0.0,653.55,0.0,0.5,0.0,0.5,0.0,0,19,1200.0,460.814602,108.772098,0.0,12
5362,77.305919,0.727273,171.06,0.0,171.06,0.0,0.5,0.0,0.5,0.0,0,6,1500.0,329.587528,148.763367,0.0,12
5434,31.299159,0.5,185.13,0.0,185.13,0.0,0.5,0.0,0.333333,0.0,0,3,3000.0,289.706891,85.464647,1.0,6
5492,30.859227,0.545455,415.04,0.0,415.04,0.0,0.5,0.0,0.5,0.0,0,6,7500.0,485.108353,98.722488,0.545455,12
5536,83.930127,0.727273,1027.64,1027.64,0.0,0.0,0.5,0.5,0.0,0.0,0,15,6000.0,1007.971531,106.407569,0.5,12
5734,92.898327,1.0,546.0,46.0,500.0,0.0,0.5,0.083333,0.416667,0.0,0,7,6000.0,787.50992,173.630065,0.6,12
5768,616.570241,0.818182,5788.81,5788.81,0.0,0.0,0.5,0.5,0.0,0.0,0,13,7000.0,5891.252034,285.762299,0.2,12
5780,1461.259621,1.0,178.67,0.0,178.67,0.0,0.5,0.0,0.5,0.0,0,6,6500.0,666.357134,491.582146,0.0,12
5800,7.817753,0.272727,170.02,0.0,170.02,0.0,0.5,0.0,0.5,0.0,0,6,2000.0,373.02841,73.301702,0.5,12
6032,5.196923,0.545455,68.02,0.0,68.02,0.0,0.5,0.0,0.5,0.0,0,6,4000.0,125.516216,97.363421,0.5,12
6042,401.822565,1.0,518.23,116.23,402.0,0.0,0.5,0.166667,0.333333,0.0,0,8,1700.0,160.689352,190.313074,0.0,12
6064,78.379827,1.0,865.07,0.0,865.07,0.0,0.5,0.0,0.5,0.0,0,46,5000.0,1255.249234,206.116939,0.2,12
6120,19.25682,0.636364,185.02,0.0,185.02,0.0,0.5,0.0,0.5,0.0,0,6,2500.0,233.025663,80.115991,0.3,12
6128,1350.286625,1.0,642.33,642.33,0.0,0.0,0.5,0.5,0.0,0.0,0,12,9000.0,323.683167,344.973051,0.0,12
6192,614.263149,0.727273,408.93,74.8,334.13,0.0,0.5,0.083333,0.5,0.0,0,10,9000.0,2161.153147,312.343947,0.0,12
6230,131.342635,0.636364,1160.65,1160.65,0.0,0.0,0.5,0.5,0.0,0.0,0,8,13000.0,1113.408654,93.234625,0.3,12
6232,455.452678,0.909091,1301.25,1301.25,0.0,0.0,0.5,0.5,0.0,0.0,0,9,1500.0,472.453467,170.192614,0.0,12
6246,703.368382,1.0,64.0,0.0,64.0,0.0,0.5,0.0,0.416667,0.0,0,6,2550.0,179.083715,212.119486,0.0,12
6320,10.564262,0.545455,240.25,240.25,0.0,0.0,0.5,0.5,0.0,0.0,0,8,2700.0,469.841016,110.128101,1.0,12
6346,2006.218006,1.0,4572.63,3484.5,1088.13,0.0,0.5,0.416667,0.25,0.0,0,28,6500.0,1670.202477,1842.365907,0.0,12
6384,25.921726,0.545455,268.92,0.0,268.92,0.0,0.5,0.0,0.416667,0.0,0,6,1500.0,458.387948,146.450708,1.0,12
6602,20.447524,0.727273,306.99,0.0,306.99,0.0,0.5,0.0,0.416667,0.0,0,9,3000.0,336.09467,176.826409,1.0,12
6804,8.172299,0.636364,114.0,0.0,114.0,0.0,0.5,0.0,0.5,0.0,0,6,2700.0,123.400772,44.25482,0.545455,12
7088,224.915345,0.545455,2330.0,0.0,2330.0,0.0,0.5,0.0,0.416667,0.0,0,6,7500.0,3795.415177,194.174903,1.0,12
7236,5462.897068,1.0,1453.32,0.0,1453.32,0.0,0.5,0.0,0.5,0.0,0,18,16500.0,1382.269127,1755.253802,0.0,12
7476,1322.579742,1.0,453.0,453.0,0.0,0.0,0.5,0.5,0.0,0.0,0,7,1800.0,616.31303,317.061706,0.0,12
7534,4217.472407,1.0,7311.99,7311.99,0.0,0.0,0.5,0.5,0.0,0.0,0,11,6700.0,2773.245445,1960.522407,0.0,12
7570,63.615822,0.545455,970.57,970.57,0.0,0.0,0.5,0.5,0.0,0.0,0,7,7200.0,1113.617785,123.734011,0.75,12
7588,80.298186,0.727273,1090.0,0.0,1090.0,0.0,0.5,0.0,0.416667,0.0,0,6,4500.0,1015.891727,166.102478,0.666667,12
7618,212.080181,1.0,618.0,333.0,285.0,0.0,0.5,0.083333,0.333333,0.0,0,7,6000.0,378.383325,169.341588,0.0,12
7624,0.704307,0.181818,963.9,607.28,356.62,0.0,0.5,0.083333,0.5,0.0,0,10,3000.0,1502.662849,14.571644,0.0,12
7718,9.153671,0.272727,126.6,0.0,126.6,0.0,0.5,0.0,0.416667,0.0,0,6,2900.0,134.386353,46.037748,0.0,12
7760,1060.039731,1.0,340.0,49.0,291.0,0.0,0.5,0.083333,0.416667,0.0,0,7,2500.0,261.761454,243.685673,0.0,12
7782,202.968428,1.0,163.55,0.0,163.55,0.0,0.5,0.0,0.5,0.0,0,9,1500.0,188.816775,1711.207196,0.0,12
7820,1648.701838,1.0,740.7,650.9,89.8,0.0,0.5,0.5,0.166667,0.0,0,12,2500.0,885.070007,366.004256,0.0,12
8038,24.820164,0.727273,209.0,0.0,209.0,0.0,0.5,0.0,0.333333,0.0,0,6,1500.0,278.257109,153.048247,0.75,12
8072,1466.99222,1.0,230.1,30.0,200.1,0.0,0.5,0.083333,0.5,0.0,0,7,1500.0,415.795291,7328.484531,0.0,12
8254,8115.039014,1.0,383.42,0.0,383.42,0.0,0.5,0.0,0.416667,0.0,0,7,11000.0,1982.542865,1821.785907,0.0,12
8286,3083.636304,1.0,250.0,0.0,250.0,0.0,0.5,0.0,0.416667,0.0,0,6,10000.0,4669.193554,893.368255,0.083333,12
8334,131.83593,0.545455,2234.02,0.0,2234.02,0.0,0.5,0.0,0.5,0.0,0,6,2000.0,4432.954833,153.812848,1.0,12
8434,482.028341,1.0,106.47,0.0,106.47,0.0,0.5,0.0,0.5,0.0,0,9,2500.0,184.166639,179.412181,0.0,12
8502,313.360445,0.818182,1031.91,1031.91,0.0,0.0,0.5,0.5,0.0,0.0,0,10,3000.0,2534.336507,121.667988,0.111111,12
8534,11.442399,0.636364,82.0,0.0,82.0,0.0,0.5,0.0,0.416667,0.0,0,6,1000.0,82.847064,80.676988,0.222222,12
8566,639.73038,1.0,951.05,785.05,166.0,0.0,0.5,0.5,0.083333,0.0,0,8,2600.0,693.302893,227.955037,0.0,12
8658,13.648487,0.636364,146.46,0.0,146.46,0.0,0.5,0.0,0.416667,0.0,0,6,4000.0,152.571678,159.678414,0.428571,12
8802,42.46443,0.545455,396.0,0.0,396.0,0.0,0.5,0.0,0.416667,0.0,0,12,1200.0,725.606194,140.809454,1.0,12
8818,36.57785,0.545455,561.48,0.0,561.48,0.0,0.5,0.0,0.416667,0.0,0,6,3000.0,891.708605,167.286067,1.0,12
8832,1132.798883,1.0,411.24,242.45,168.79,0.0,0.5,0.333333,0.416667,0.0,0,13,3000.0,814.752576,706.375896,0.0,12
8836,1108.22253,0.909091,944.96,164.96,780.0,0.0,0.5,0.25,0.416667,0.0,0,9,1500.0,1955.198953,992.652486,0.0,12
8858,209.178326,0.5,34.0,19.0,15.0,0.0,0.5,0.166667,0.166667,0.0,0,3,6000.0,635.909695,81.198552,0.0,6
8868,112.01654,0.636364,825.0,600.0,225.0,0.0,0.5,0.083333,0.416667,0.0,0,7,3000.0,218.826147,190.513321,0.2,12
8870,9630.367575,1.0,5245.28,2931.2,2314.08,0.0,0.5,0.5,0.333333,0.0,0,29,21000.0,5669.928467,2420.224884,0.0,12
8884,77.866345,0.545455,1403.34,0.0,1403.34,0.0,0.5,0.0,0.5,0.0,0,6,4000.0,1865.579842,95.577384,0.636364,12
8898,0.0,0.0,1090.69,815.7,274.99,0.0,0.5,0.166667,0.416667,0.0,0,17,1800.0,0.0,,0.0,12
8912,38.251194,1.0,368.84,0.0,368.84,0.0,0.5,0.0,0.416667,0.0,0,6,3000.0,417.861072,109.747646,0.333333,12
8926,31.161679,0.545455,300.0,0.0,300.0,0.0,0.5,0.0,0.5,0.0,0,6,11500.0,619.179957,162.175915,1.0,12
8934,10.160744,0.636364,82.04,0.0,82.04,0.0,0.5,0.0,0.5,0.0,0,6,2000.0,139.914571,153.668941,0.0,12
2472,213.434094,0.625,840.61,630.61,210.0,0.0,0.625,0.625,0.25,0.0,0,14,1200.0,233.334106,119.28773,0.0,8
4662,85.285023,0.75,423.24,287.0,136.24,0.0,0.625,0.375,0.375,0.0,0,9,11000.0,296.01675,134.448872,0.0,8
5890,1678.5937,1.0,1846.81,1846.81,0.0,0.0,0.625,0.625,0.0,0.0,0,18,3500.0,350.646998,297.503609,0.0,8
5996,88.439209,0.75,690.4,236.5,453.9,0.0,0.625,0.25,0.5,0.0,0,9,2000.0,585.954634,115.263984,0.0,8
6904,28.853384,0.625,251.55,60.0,191.55,0.0,0.625,0.125,0.5,0.0,0,8,500.0,147.577454,89.979729,0.666667,8
134,154.439292,1.0,1047.94,440.0,607.94,0.0,0.75,0.083333,0.583333,0.0,0,17,6000.0,1032.089965,173.484575,0.333333,12
238,973.039129,1.0,964.2,294.7,669.5,0.0,0.75,0.416667,0.666667,0.0,0,21,1200.0,914.852845,334.086716,0.0,12
376,44.174721,1.0,290.0,0.0,290.0,0.0,0.75,0.0,0.583333,0.0,0,9,6000.0,326.635918,158.281177,0.111111,12
556,927.294609,1.0,364.74,151.42,213.32,0.0,0.75,0.166667,0.583333,0.0,0,16,1000.0,442.174198,711.024081,0.0,12
618,483.422715,1.0,1196.35,738.41,457.94,0.0,0.75,0.5,0.333333,0.0,0,17,5000.0,1789.757024,170.786793,0.083333,12
630,208.127012,1.0,1659.13,1341.29,317.84,0.0,0.75,0.333333,0.5,0.0,0,36,5000.0,1296.563214,183.217781,0.166667,12
736,3258.237364,1.0,921.12,521.14,399.98,0.0,0.75,0.5,0.5,0.0,0,14,6200.0,1323.776141,1011.025921,0.0,12
810,287.140554,0.636364,316.78,0.0,316.78,0.0,0.75,0.0,0.75,0.0,0,15,4500.0,1308.806298,248.833196,0.0,12
850,1487.657507,1.0,4115.98,3975.98,140.0,0.0,0.75,0.666667,0.25,0.0,0,31,5000.0,3922.394684,474.667356,0.083333,12
876,112.87035,0.818182,918.6,603.6,315.0,0.0,0.75,0.416667,0.583333,0.0,0,17,7500.0,1129.696171,177.258588,1.0,12
1074,22.728166,0.818182,262.5,0.0,262.5,0.0,0.75,0.0,0.666667,0.0,0,14,3500.0,301.677275,164.479393,1.0,12
1168,67.515739,0.909091,640.48,640.48,0.0,0.0,0.75,0.75,0.0,0.0,0,12,500.0,531.228483,162.317727,0.090909,12
1184,69.79641,0.818182,1175.88,0.0,1175.88,0.0,0.75,0.0,0.75,0.0,0,10,2000.0,1410.334754,168.061584,0.777778,12
1328,2220.864979,1.0,2884.42,1327.83,1556.59,0.0,0.75,0.583333,0.666667,0.0,0,46,4500.0,1355.527973,555.596549,0.0,12
1424,18.014226,0.727273,130.5,0.0,130.5,0.0,0.75,0.0,0.75,0.0,0,9,1500.0,176.874316,151.915915,0.333333,12
1460,293.029263,0.818182,3094.97,185.0,2909.97,0.0,0.75,0.25,0.666667,0.0,0,12,14500.0,2543.550697,124.465257,0.666667,12
1506,167.505508,0.818182,1219.0,843.0,376.0,0.0,0.75,0.75,0.416667,0.0,0,21,4500.0,1989.674433,161.279514,0.666667,12
1528,3143.928913,1.0,3055.87,3055.87,0.0,0.0,0.75,0.75,0.0,0.0,0,26,4500.0,2198.293667,784.387878,0.0,12
1532,11.981427,0.727273,187.55,0.0,187.55,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,261.920143,160.970746,0.625,12
1602,92.440743,0.909091,1080.0,1080.0,0.0,0.0,0.75,0.75,0.0,0.0,0,12,6000.0,1077.058667,169.005281,1.0,12
1604,1091.74471,1.0,729.47,566.52,162.95,0.0,0.75,0.583333,0.166667,0.0,0,22,1500.0,2118.665123,612.918428,0.083333,12
1644,1998.339616,1.0,2238.0,1170.0,1068.0,0.0,0.75,0.583333,0.416667,0.0,0,22,6500.0,1985.047114,464.932133,0.0,12
1788,264.103675,0.818182,3568.21,2336.41,1231.8,0.0,0.75,0.666667,0.583333,0.0,0,60,1500.0,4210.212171,170.018992,1.0,12
1810,18.606861,0.636364,302.5,0.0,302.5,0.0,0.75,0.0,0.666667,0.0,0,17,3000.0,705.81092,112.041868,0.333333,12
1812,256.433357,1.0,206.35,0.0,206.35,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,689.933057,1879.817257,0.0,12
1814,921.693369,1.0,2137.93,419.96,1717.97,0.0,0.75,0.166667,0.75,0.0,0,26,7500.0,1655.891435,251.137986,0.083333,12
1934,26.800912,1.0,163.2,0.0,163.2,0.0,0.75,0.0,0.75,0.0,0,9,3000.0,144.275838,130.672307,0.0,12
2022,306.539753,0.909091,2684.5,299.5,2385.0,0.0,0.75,0.083333,0.666667,0.0,0,10,6000.0,2855.153528,186.149348,1.0,12
2060,95.267927,1.0,571.64,0.0,571.64,0.0,0.75,0.0,0.666667,0.0,0,14,8800.0,558.81781,191.864946,0.0,12
2072,3048.011738,1.0,1271.34,1239.42,31.92,0.0,0.75,0.75,0.083333,0.0,0,24,3200.0,1216.277275,1864.446362,0.0,12
2196,190.962339,1.0,2161.22,2161.22,0.0,0.0,0.75,0.75,0.0,0.0,0,24,5000.0,1663.048553,148.790482,0.222222,12
2204,1590.712709,1.0,674.57,674.57,0.0,0.0,0.75,0.75,0.0,0.0,0,11,1600.0,830.768021,1017.533824,0.0,12
2240,242.450349,0.818182,223.6,55.6,168.0,0.0,0.75,0.75,0.083333,0.0,0,11,4500.0,1358.034176,134.06456,0.142857,12
2286,135.357366,0.818182,1592.57,1132.05,460.52,0.0,0.75,0.666667,0.5,0.0,0,28,300.0,1907.282354,197.512598,0.875,12
2296,293.125181,1.0,2812.69,2512.69,300.0,0.0,0.75,0.75,0.083333,0.0,0,27,1000.0,2420.213,150.059679,0.833333,12
2318,152.227891,1.0,946.0,536.0,410.0,0.0,0.75,0.25,0.416667,0.0,0,18,6500.0,804.255916,169.229664,0.2,12
2348,46.290578,1.0,553.18,0.0,553.18,0.0,0.75,0.0,0.666667,0.0,0,13,8000.0,467.565103,149.339136,0.636364,12
2350,2543.005761,1.0,1900.63,1900.63,0.0,0.0,0.75,0.75,0.0,0.0,0,29,4000.0,674.748921,786.205716,0.0,12
2446,177.556406,0.818182,2228.35,1600.99,627.36,0.0,0.75,0.666667,0.583333,0.0,0,29,12000.0,1842.340524,110.44378,0.454545,12
2462,14.508545,0.454545,186.14,0.0,186.14,0.0,0.75,0.0,0.666667,0.0,0,9,2500.0,181.846393,78.984685,0.142857,12
2494,60.816514,0.818182,900.0,0.0,900.0,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,1208.785022,174.822875,0.777778,12
2552,12.737355,0.909091,152.73,0.0,152.73,0.0,0.75,0.0,0.666667,0.0,0,9,1200.0,159.150457,130.831887,0.555556,12
2668,226.35396,0.909091,2455.75,2230.75,225.0,0.0,0.75,0.666667,0.25,0.0,0,17,6000.0,1999.316204,162.122511,0.727273,12
2778,965.236679,1.0,2786.08,763.82,2022.26,0.0,0.75,0.333333,0.666667,0.0,0,33,4500.0,1399.589495,244.198717,0.0,12
2864,544.423104,1.0,710.19,381.03,329.16,0.0,0.75,0.333333,0.5,0.0,0,14,1800.0,1453.969557,242.240752,0.0,12
2908,219.885039,1.0,1857.17,1367.65,489.52,0.0,0.75,0.166667,0.583333,0.0,0,16,1800.0,630.186926,210.086007,0.0,12
3194,2847.608209,1.0,1399.05,383.05,1016.0,0.0,0.75,0.166667,0.583333,0.0,0,10,7500.0,1094.003828,888.841589,0.0,12
3232,300.782119,0.909091,2590.95,2330.95,260.0,0.0,0.75,0.666667,0.25,0.0,0,18,10000.0,3286.584674,168.321916,0.875,12
3452,122.124272,1.0,1052.96,58.96,994.0,0.0,0.75,0.083333,0.75,0.0,0,17,3000.0,1460.413198,191.915913,1.0,12
3460,338.310239,1.0,2855.04,2488.95,366.09,0.0,0.75,0.25,0.583333,0.0,0,15,6000.0,2801.205072,125.713305,0.375,12
3482,3476.603507,1.0,9683.28,7253.28,2430.0,0.0,0.75,0.5,0.25,0.0,0,15,12500.0,6084.947427,722.986478,0.0,12
3512,1844.889665,1.0,1848.24,1848.24,0.0,0.0,0.75,0.75,0.0,0.0,0,12,3400.0,1239.278015,427.761699,0.0,12
3516,4.326857,0.545455,100.12,0.0,100.12,0.0,0.75,0.0,0.666667,0.0,0,9,4000.0,123.485948,61.021667,0.3,12
3520,381.627688,1.0,1266.2,1153.56,112.64,0.0,0.75,0.666667,0.166667,0.0,0,21,1500.0,693.809552,179.077356,0.0,12
3770,19.991586,0.875,144.0,0.0,144.0,0.0,0.75,0.0,0.625,0.0,0,6,1500.0,173.881319,96.495473,0.8,8
3822,930.65642,1.0,300.05,0.0,300.05,0.0,0.75,0.0,0.75,0.0,0,9,1200.0,513.064156,330.422815,0.0,12
3862,1311.952719,0.909091,2092.0,1242.0,850.0,0.0,0.75,0.333333,0.5,0.0,0,15,5181.818182,3476.019003,330.828719,0.0,12
3994,1337.162883,1.0,4544.48,2384.44,2160.04,0.0,0.75,0.083333,0.666667,0.0,0,25,7500.0,3394.95009,380.300298,0.083333,12
4074,1781.739723,1.0,2289.92,1584.4,705.52,0.0,0.75,0.583333,0.416667,0.0,0,37,10500.0,2065.553347,446.67084,0.0,12
4088,249.140601,1.0,655.94,223.0,432.94,0.0,0.75,0.083333,0.75,0.0,0,17,10500.0,907.604425,200.878822,0.0,12
4264,346.013906,0.818182,3561.31,1542.67,2018.64,0.0,0.75,0.333333,0.583333,0.0,0,39,5500.0,3156.901501,141.404986,0.5,12
4322,481.807171,0.909091,2331.4,842.9,1488.5,0.0,0.75,0.416667,0.666667,0.0,0,24,4500.0,1859.888094,164.943132,0.0,12
4340,135.25122,1.0,904.55,63.4,841.15,0.0,0.75,0.083333,0.583333,0.0,0,21,7500.0,990.722558,163.711273,0.0,12
4384,38.864992,0.818182,331.94,0.0,331.94,0.0,0.75,0.0,0.75,0.0,0,16,1500.0,369.269971,125.416136,0.181818,12
4492,47.336863,0.909091,464.95,134.9,330.05,0.0,0.75,0.166667,0.416667,0.0,0,14,1000.0,424.138187,153.671805,0.454545,12
4512,270.135147,0.909091,958.93,752.9,206.03,0.0,0.75,0.166667,0.666667,0.0,0,26,1900.0,2063.470552,216.497693,0.0,12
4606,768.004936,1.0,336.41,336.41,0.0,0.0,0.75,0.75,0.0,0.0,0,9,6000.0,947.696134,217.027653,0.0,12
4744,1191.662907,1.0,979.92,849.92,130.0,0.0,0.75,0.416667,0.416667,0.0,0,18,4350.0,278.328435,470.064242,0.0,12
5226,723.172037,1.0,2095.14,238.0,1857.14,0.0,0.75,0.166667,0.583333,0.0,0,25,5000.0,1509.479538,283.139714,0.0,12
5254,0.0,0.0,123.1,0.0,123.1,0.0,0.75,0.0,0.75,0.0,0,9,4000.0,101.639354,,0.0,12
5336,1574.330411,1.0,869.26,0.0,869.26,0.0,0.75,0.0,0.75,0.0,0,9,1500.0,1341.941189,1534.646713,0.0,12
5494,812.317275,1.0,404.91,0.0,404.91,0.0,0.75,0.0,0.75,0.0,0,18,1000.0,573.841447,318.793218,0.0,12
5504,437.789873,1.0,1532.1,223.0,1309.1,0.0,0.75,0.166667,0.666667,0.0,0,14,5000.0,1834.368953,212.770698,0.0,12
5644,2723.369217,0.909091,10410.49,1158.84,9251.65,0.0,0.75,0.666667,0.583333,0.0,0,41,19500.0,9695.650901,726.696049,0.363636,12
5672,883.835888,1.0,187.47,0.0,187.47,0.0,0.75,0.0,0.666667,0.0,0,9,1000.0,263.631752,434.734741,0.0,12
5808,262.723622,0.818182,2365.07,2125.07,240.0,0.0,0.75,0.5,0.416667,0.0,0,26,9000.0,3095.831769,177.879065,0.636364,12
5914,64.227433,1.0,419.4,0.0,419.4,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,406.137534,177.179057,0.272727,12
5938,20.620429,0.818182,169.66,0.0,169.66,0.0,0.75,0.0,0.666667,0.0,0,9,1000.0,192.185764,145.811693,1.0,12
5962,632.679411,1.0,1363.79,800.0,563.79,0.0,0.75,0.083333,0.666667,0.0,0,16,6000.0,2432.980638,219.177144,0.0,12
6240,42.68579,0.909091,708.0,326.0,382.0,0.0,0.75,0.166667,0.5,0.0,0,20,3000.0,755.300687,149.306085,0.625,12
6278,53.583548,0.818182,553.85,369.1,184.75,0.0,0.75,0.416667,0.5,0.0,0,19,4200.0,846.787917,150.804339,0.875,12
6582,5239.120768,1.0,1823.23,1823.23,0.0,0.0,0.75,0.75,0.0,0.0,0,14,5750.0,2107.740768,2658.139243,0.0,12
6618,6.903243,0.727273,145.01,0.0,145.01,0.0,0.75,0.0,0.75,0.0,0,9,3000.0,162.930205,66.97684,0.142857,12
6634,423.629272,1.0,2485.54,2349.3,136.24,0.0,0.75,0.166667,0.583333,0.0,0,10,4500.0,2590.141003,180.488982,0.375,12
6642,56.149055,0.909091,493.32,149.93,343.39,0.0,0.75,0.166667,0.5,0.0,0,14,5000.0,471.382074,153.842106,0.75,12
6686,0.0,0.0,228.59,0.0,228.59,0.0,0.75,0.0,0.75,0.0,0,16,4000.0,545.756332,,0.0,12
6824,42.366061,0.818182,463.32,0.0,463.32,0.0,0.75,0.0,0.666667,0.0,0,9,6500.0,499.856766,179.524229,0.714286,12
6918,21.844186,1.0,169.56,0.0,169.56,0.0,0.75,0.0,0.666667,0.0,0,9,2500.0,181.438267,99.402121,0.125,12
7106,44.694228,0.818182,788.99,235.9,553.09,0.0,0.75,0.083333,0.583333,0.0,0,15,5700.0,874.51882,141.103713,0.727273,12
7160,339.566873,0.818182,2956.2,1398.57,1557.63,0.0,0.75,0.333333,0.666667,0.0,0,17,5500.0,2845.336693,181.388411,0.375,12
7186,1355.180523,0.909091,8820.67,2549.65,6271.02,0.0,0.75,0.583333,0.583333,0.0,0,37,6500.0,3609.323897,416.412205,0.0,12
7284,88.577811,1.0,356.15,356.15,0.0,0.0,0.75,0.75,0.0,0.0,0,27,1600.0,349.838628,167.505705,0.0,12
7286,287.099648,0.818182,2693.64,640.5,2053.14,0.0,0.75,0.25,0.75,0.0,0,33,9000.0,2258.647459,190.21182,0.125,12
7320,736.736738,1.0,1171.5,1003.54,167.96,0.0,0.75,0.75,0.333333,0.0,0,26,4000.0,2092.544158,200.597917,0.0,12
7408,418.937604,1.0,1166.24,679.73,486.51,0.0,0.75,0.75,0.583333,0.0,0,39,7000.0,846.60721,194.955516,0.0,12
7482,2813.134224,0.818182,8834.96,8269.36,565.6,0.0,0.75,0.666667,0.583333,0.0,0,24,7000.0,3788.138204,739.344097,0.0,12
7604,92.816307,1.0,345.66,45.65,300.01,0.0,0.75,0.083333,0.75,0.0,0,10,1000.0,383.914659,192.645506,0.25,12
7640,49.269195,1.0,213.75,0.0,213.75,0.0,0.75,0.0,0.666667,0.0,0,9,2500.0,196.765989,206.997029,0.0,12
7666,5740.590335,1.0,8218.32,8218.32,0.0,0.0,0.75,0.75,0.0,0.0,0,17,12000.0,3318.260207,1338.187189,0.0,12
7852,170.086639,0.909091,1218.11,980.87,237.24,0.0,0.75,0.5,0.166667,0.0,0,9,6000.0,1277.281619,152.507474,0.222222,12
7856,1647.461444,1.0,323.55,323.55,0.0,0.0,0.75,0.75,0.0,0.0,0,9,5000.0,669.943854,607.902881,0.0,12
7902,1379.68959,1.0,1632.88,1508.9,123.98,0.0,0.75,0.583333,0.166667,0.0,0,30,6500.0,958.185395,410.953176,0.0,12
8146,4994.04832,1.0,2506.89,2506.89,0.0,0.0,0.75,0.75,0.0,0.0,0,30,8500.0,1230.219396,1646.973276,0.0,12
8172,339.039307,1.0,345.66,45.65,300.01,0.0,0.75,0.083333,0.75,0.0,0,10,1000.0,102.011016,294.47698,0.0,12
8220,3196.409012,1.0,2083.25,0.0,2083.25,0.0,0.75,0.0,0.666667,0.0,0,22,6000.0,641.03397,1268.590924,0.0,12
8258,14.012088,0.818182,165.09,0.0,165.09,0.0,0.75,0.0,0.75,0.0,0,9,5000.0,218.895476,157.783535,0.9,12
8338,1521.763256,1.0,312.15,0.0,312.15,0.0,0.75,0.0,0.75,0.0,0,19,1500.0,671.70656,1458.363763,0.0,12
8394,57.657781,0.818182,587.25,0.0,587.25,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,779.274805,138.599057,0.857143,12
8404,49.901311,0.727273,790.65,538.01,252.64,0.0,0.75,0.333333,0.583333,0.0,0,17,4000.0,680.166806,145.25185,0.181818,12
8428,91.011429,0.636364,1023.55,788.15,235.4,0.0,0.75,0.333333,0.5,0.0,0,20,3000.0,853.805054,112.459858,0.166667,12
8484,19.726196,0.818182,220.9,0.0,220.9,0.0,0.75,0.0,0.75,0.0,0,9,2500.0,275.401717,145.945154,0.888889,12
8528,3279.867381,0.875,6520.0,6520.0,0.0,0.0,0.75,0.75,0.0,0.0,0,7,3500.0,3524.512662,523.422296,0.125,8
8654,224.313303,1.0,2426.96,859.5,1567.46,0.0,0.75,0.25,0.5,0.0,0,16,17500.0,1660.462764,214.351604,0.0,12
8854,133.724675,0.818182,1499.94,0.0,1499.94,0.0,0.75,0.0,0.666667,0.0,0,9,5000.0,1353.4934,144.022718,0.666667,12
302,12.478094,0.5,217.91,0.0,217.91,0.0,0.875,0.0,0.75,0.0,0,7,1000.0,206.460572,67.157083,0.0,8
1898,238.184435,0.75,2068.15,0.0,2068.15,0.0,0.875,0.0,0.75,0.0,0,7,4000.0,2143.223171,117.977018,0.833333,8
1952,245.115749,0.875,2690.62,1217.04,1473.58,0.0,0.875,0.875,0.75,0.0,0,44,8000.0,2806.897275,137.43462,1.0,8
